Iteration,MeasuredDistance(m),Percent(%),PercentageAbs(%)
666,4101.402,102.53505,2.5350394
667,4100.671,102.51677,2.5167851
668,4098.7104,102.46775,2.4677498
669,4087.0012,102.175026,2.1750264
670,4088.5984,102.21495,2.214951
671,4094.1711,102.35426,2.3542676
672,4098.673,102.46682,2.4668245
673,4099.5664,102.48916,2.48916
674,4102.1704,102.55424,2.5542512
675,4098.3955,102.459885,2.4598982
676,4101.7656,102.54411,2.5441284
677,4100.1313,102.50327,2.503283
678,4097.0576,102.42643,2.426436
679,4097.631,102.44076,2.4407542
680,4098.459,102.461464,2.4614623
681,4104.016,102.60039,2.6004055
682,4105.3896,102.63475,2.634747
683,4100.397,102.509926,2.5099282
684,4102.811,102.570274,2.5702686
685,4104.5913,102.614784,2.614779
686,4100.282,102.50706,2.5070655
687,4097.86,102.446495,2.4464898
688,4098.578,102.464455,2.4644532
689,4098.72,102.46802,2.4680173
690,4101.3896,102.534744,2.5347457
691,4101.6064,102.54016,2.540162
692,4104.497,102.61243,2.6124227
693,4101.339,102.53347,2.5334785
694,4100.5938,102.51485,2.514859
695,4097.88,102.447,2.4470053
696,4101.6055,102.54012,2.540132
697,4100.571,102.514244,2.514254
698,4100.6934,102.51735,2.5173414
699,4106.6123,102.665306,2.6653106
700,4112.8525,102.821304,2.8213038
701,4111.3604,102.78402,2.784019
702,4105.342,102.63353,2.6335368
703,4103.5615,102.589035,2.589045
704,4109.355,102.73389,2.7338874
705,4111.708,102.79269,2.7926853
706,4117.466,102.936646,2.9366403
707,4104.8535,102.62135,2.6213448
708,4101.203,102.530075,2.530068
709,4106.132,102.6533,2.6532977
710,4103.825,102.59563,2.5956497
711,4106.5845,102.6646,2.6645987
712,4113.4116,102.835304,2.8352845
713,4114.3994,102.85996,2.8599718
714,4110.3223,102.75808,2.758067
715,4109.8296,102.74574,2.7457478
716,4110.7793,102.769485,2.769482
717,4114.4844,102.86211,2.862109
718,4112.9272,102.8232,2.8231928
719,4107.3896,102.68474,2.684731
720,4099.9146,102.49786,2.497869
721,4099.3643,102.48411,2.4841065
722,4104.859,102.621475,2.6214674
723,4110.2393,102.75597,2.7559743
724,4109.436,102.735916,2.7358968
725,4097.6357,102.440895,2.4408958
726,4100.893,102.52232,2.5223262
727,4108.3657,102.70915,2.709147
728,4110.94,102.77348,2.7734864
729,4106.417,102.66044,2.6604297
730,4103.7915,102.59479,2.5947812
731,4102.173,102.5543,2.5543168
732,4108.67,102.71675,2.71675
733,4113.4185,102.83547,2.8354664
734,4110.697,102.76742,2.767421
735,4100.329,102.5082,2.5082078
736,4104.151,102.603775,2.6037679
737,4115.668,102.8917,2.8917034
738,4110.527,102.76317,2.7631702
739,4103.375,102.58437,2.5843804
740,4105.4663,102.63664,2.6366658
741,4101.146,102.528625,2.5286336
742,4103.628,102.59071,2.5907001
743,4108.5557,102.713905,2.7138977
744,4114.8706,102.87178,2.8717635
745,4116.0483,102.90122,2.9012096
746,4113.0107,102.82528,2.8252697
747,4108.9097,102.722755,2.7227433
748,4108.7173,102.71793,2.717922
749,4107.884,102.697105,2.6971073
750,4116.221,102.90552,2.9055278
751,4125.0713,103.126785,3.1267695
752,4120.0522,103.001305,3.0013049
753,4121.7754,103.04439,3.044395
754,4116.7783,102.91948,2.919468
755,4105.074,102.62687,2.6268673
756,4098.018,102.450424,2.4504385
757,4100.4243,102.510605,2.5106056
758,4106.4326,102.66083,2.6608243
759,4110.5225,102.76308,2.7630634
760,4115.052,102.8763,2.876286
761,4117.6226,102.940575,2.9405677
762,4110.423,102.760574,2.760575
763,4115.7954,102.8949,2.8948922
764,4126.9873,103.17467,3.1746755
765,4128.85,103.22125,3.2212434
766,4128.58,103.2145,3.2145054
767,4123.216,103.08038,3.0803998
768,4120.664,103.0166,3.016602
769,4114.187,102.85469,2.8546848
770,4109.4263,102.73566,2.7356558
771,4111.198,102.77997,2.7799594
772,4111.288,102.7822,2.7822056
773,4104.7695,102.61924,2.6192405
774,4111.6387,102.79098,2.7909782
775,4119.1953,102.9799,2.9798827
776,4114.8633,102.871605,2.8715994
777,4117.501,102.93752,2.9375255
778,4125.6904,103.14226,3.1422598
779,4125.37,103.134254,3.1342483
780,4119.002,102.97504,2.9750419
781,4122.7734,103.069336,3.0693345
782,4119.376,102.98439,2.984398
783,4116.7134,102.91785,2.9178395
784,4117.5015,102.93754,2.9375408
785,4118.826,102.97066,2.970648
786,4117.8975,102.94743,2.9474356
787,4113.1553,102.82888,2.8288808
788,4114.3843,102.85962,2.8596108
789,4107.428,102.68569,2.685688
790,4092.8481,102.32119,2.3212
791,4097.744,102.4436,2.4436052
792,4096.6973,102.41742,2.4174235
793,4103.2603,102.581505,2.5815065
794,4107.972,102.6993,2.6993146
795,4105.3057,102.63265,2.6326587
796,4109.2095,102.730225,2.7302318
797,4108.6636,102.71659,2.7165859
798,4106.9453,102.67362,2.6736236
799,4109.5215,102.73806,2.738049
800,4116.6377,102.91594,2.9159443
801,4117.744,102.94359,2.9435992
802,4108.6196,102.71548,2.71549
803,4115.1997,102.87998,2.8799837
804,4119.334,102.98334,2.9833415
805,4125.7314,103.143295,3.143301
806,4126.005,103.15015,3.1501408
807,4114.6978,102.86745,2.867454
808,4111.7905,102.794754,2.7947583
809,4106.577,102.66443,2.6644332
810,4113.1523,102.82881,2.8288014
811,4116.6396,102.91599,2.915986
812,4120.179,103.00448,3.0044773
813,4121.3784,103.03446,3.0344615
814,4118.4404,102.96101,2.9610069
815,4112.0757,102.8019,2.8019056
816,4117.8228,102.94558,2.9455714
817,4121.079,103.02698,3.0269659
818,4121.0947,103.02737,3.02737
819,4118.41,102.96023,2.9602444
820,4120.4976,103.01245,3.0124438
821,4128.03,103.200745,3.200748
822,4127.16,103.179,3.1790025
823,4119.939,102.99846,2.9984708
824,4120.2095,103.00523,3.0052257
825,4119.1455,102.97864,2.9786253
826,4126.1475,103.1537,3.153696
827,4123.5234,103.08809,3.088094
828,4120.875,103.021866,3.021871
829,4119.477,102.98692,2.9869263
830,4118.0283,102.95071,2.9507115
831,4121.313,103.03282,3.0328252
832,4121.0425,103.02605,3.0260475
833,4119.798,102.99495,2.994944
834,4119.334,102.98335,2.983354
835,4117.8584,102.94646,2.9464624
836,4121.5586,103.03896,3.0389633
837,4125.81,103.14526,3.1452646
838,4133.8423,103.34607,3.3460622
839,4130.9653,103.27413,3.2741342
840,4130.1133,103.25285,3.2528465
841,4124.493,103.11234,3.1123347
842,4123.655,103.09137,3.0913663
843,4131.388,103.28469,3.2847037
844,4126.7017,103.1675,3.1675236
845,4122.4116,103.060265,3.0602775
846,4123.1963,103.07991,3.0799098
847,4117.1323,102.92831,2.92831
848,4118.7656,102.969154,2.9691505
849,4112.5967,102.814926,2.8149197
850,4112.744,102.8186,2.8186054
851,4115.1343,102.87836,2.878359
852,4117.983,102.949585,2.9495685
853,4122.35,103.058754,3.0587416
854,4123.325,103.083115,3.0831149
855,4130.229,103.25572,3.2557175
856,4122.9146,103.07284,3.0728412
857,4122.724,103.06809,3.0680957
858,4125.93,103.14823,3.1482432
859,4125.2,103.130005,3.1300032
860,4125.1816,103.129555,3.129547
861,4129.961,103.24902,3.2490315
862,4132.5786,103.31445,3.3144448
863,4131.8906,103.297264,3.2972634
864,4124.6294,103.115746,3.1157384
865,4128.052,103.20128,3.2012916
866,4123.8535,103.09635,3.0963352
867,4132.4033,103.31008,3.310091
868,4127.6743,103.19186,3.1918623
869,4126.925,103.17312,3.1731217
870,4125.628,103.1407,3.140696
871,4126.647,103.166176,3.1661873
872,4130.659,103.2665,3.2664971
873,4137.169,103.429214,3.4292207
874,4137.3867,103.43467,3.4346766
875,4133.8745,103.34688,3.346875
876,4129.1743,103.229355,3.229364
877,4130.595,103.26488,3.2648811
878,4127.2227,103.18056,3.1805596
879,4133.527,103.33816,3.338169
880,4134.134,103.35335,3.353344
881,4124.1655,103.10414,3.1041481
882,4115.2876,102.88218,2.8821802
883,4120.4375,103.01094,3.010942
884,4128.3706,103.20925,3.2092621
885,4130.269,103.25673,3.2567315
886,4128.2275,103.20569,3.2056797
887,4130.8936,103.27232,3.2723408
888,4125.478,103.13695,3.136953
889,4118.5967,102.96493,2.964925
890,4116.7886,102.919716,2.9197261
891,4115.548,102.888695,2.888699
892,4118.481,102.96202,2.9620311
893,4122.622,103.06554,3.065535
894,4130.0215,103.250534,3.2505283
895,4124.4854,103.11212,3.1121297
896,4126.0674,103.151695,3.1516871
897,4126.356,103.15891,3.1589081
898,4130.336,103.2584,3.2583919
899,4123.7866,103.094666,3.0946703
900,4128.44,103.21101,3.2110012
901,4132.6455,103.316124,3.3161361
902,4135.983,103.399574,3.399575
903,4140.007,103.50017,3.5001807
904,4133.8413,103.34603,3.3460305
905,4134.2827,103.35707,3.3570702
906,4133.556,103.33891,3.3389125
907,4138.9697,103.47426,3.4742484
908,4139.1846,103.479614,3.4796212
909,4138.5327,103.46332,3.4633167
910,4140.7607,103.519,3.5190072
911,4144.964,103.62411,3.6240973
912,4137.3105,103.432755,3.4327533
913,4135.868,103.39669,3.3966994
914,4132.866,103.32168,3.3216758
915,4130.4805,103.26201,3.2620177
916,4128.4434,103.2111,3.2110965
917,4131.0107,103.27528,3.2752795
918,4129.5767,103.23942,3.239415
919,4122.103,103.052574,3.0525832
920,4115.096,102.877396,2.8774
921,4111.583,102.78959,2.7895749
922,4112.6353,102.81587,2.8158689
923,4125.0083,103.12518,3.1251945
924,4124.171,103.10429,3.1042728
925,4124.859,103.121475,3.1214674
926,4124.8784,103.12195,3.1219544
927,4122.853,103.07131,3.071319
928,4123.5234,103.0881,3.0880945
929,4128.449,103.21126,3.2112389
930,4133.409,103.33524,3.3352382
931,4130.63,103.26576,3.265757
932,4134.544,103.36359,3.3636043
933,4139.512,103.48781,3.4878032
934,4140.9507,103.52376,3.5237553
935,4135.445,103.38612,3.3861268
936,4141.218,103.53046,3.530447
937,4124.8057,103.120155,3.1201468
938,4126.339,103.15847,3.1584704
939,4129.1553,103.2289,3.2289042
940,4126.3394,103.15849,3.1584864
941,4123.5967,103.08992,3.089925
942,4125.281,103.132034,3.132028
943,4129.445,103.23613,3.2361283
944,4131.0205,103.27551,3.2755094
945,4131.42,103.2855,3.2855067
946,4131.2,103.280014,3.2800114
947,4137.886,103.44718,3.4471653
948,4141.6416,103.54104,3.54104
949,4144.068,103.60173,3.6017177
950,4139.255,103.48137,3.4813695
951,4126.7974,103.16994,3.169938
952,4131.118,103.277954,3.2779565
953,4136.546,103.41365,3.4136512
954,4136.7505,103.41876,3.4187617
955,4136.8315,103.42079,3.420794
956,4140.8936,103.522316,3.5223212
957,4136.919,103.42299,3.422974
958,4140.496,103.51235,3.5123763
959,4142.922,103.57304,3.5730457
960,4131.4087,103.28522,3.285215
961,4136.361,103.409035,3.4090302
962,4131.6055,103.290146,3.2901459
963,4132.9634,103.32408,3.3240902
964,4133.474,103.33687,3.3368564
965,4129.377,103.23442,3.2344298
966,4126.618,103.16547,3.16546
967,4129.9873,103.24968,3.2496853
968,4128.19,103.20475,3.2047477
969,4129.8384,103.24595,3.2459598
970,4133.5195,103.33799,3.3379886
971,4134.382,103.35952,3.359531
972,4141.917,103.54793,3.5479198
973,4142.794,103.56985,3.5698617
974,4145.5205,103.63802,3.6380222
975,4147.0215,103.67554,3.6755462
976,4144.142,103.60356,3.6035562
977,4138.914,103.472855,3.4728508
978,4141.029,103.52571,3.5257125
979,4142.6494,103.566246,3.5662332
980,4138.4946,103.462364,3.46236
981,4120.597,103.01495,3.0149486
982,4126.693,103.16732,3.167316
983,4140.2876,103.50718,3.5071774
984,4139.626,103.49065,3.490654
985,4148.0977,103.70244,3.7024376
986,4149.5396,103.73849,3.7384934
987,4136.978,103.42446,3.4244564
988,4146.627,103.66567,3.6656718
989,4154.1006,103.852516,3.8525085
990,4152.399,103.809975,3.80998
991,4151.59,103.78977,3.789746
992,4157.5312,103.93829,3.9382942
993,4154.3467,103.858665,3.858661
994,4155.184,103.87959,3.8795834
995,4153.146,103.828674,3.828661
996,4153.3975,103.834946,3.8349648
997,4145.536,103.63839,3.6384025
998,4142.475,103.56187,3.561874
999,4136.636,103.41592,3.4159055
1000,4147.7275,103.69319,3.6931825
1001,4147.279,103.681984,3.681977
1002,4141.1655,103.52915,3.5291443
1003,4139.6167,103.49042,3.490418
1004,4132.2075,103.305176,3.3051784
1005,4130.4585,103.261475,3.261467
1006,4134.776,103.3694,3.3694005
1007,4140.4307,103.510765,3.5107708
1008,4142.9277,103.573204,3.5731938
1009,4140.3877,103.509705,3.5097015
1010,4144.6626,103.61658,3.6165652
1011,4151.861,103.79653,3.7965229
1012,4148.2646,103.70664,3.706623
1013,4147.4307,103.685776,3.6857781
1014,4149.163,103.729065,3.7290757
1015,4150.618,103.765465,3.7654681
1016,4154.7646,103.86912,3.8691185
1017,4152.189,103.804726,3.8047276
1018,4152.63,103.81575,3.815747
1019,4151.9727,103.79933,3.7993248
1020,4155.132,103.87831,3.8783135
1021,4162.665,104.06661,4.0666227
1022,4167.2627,104.18158,4.181573
1023,4162.6064,104.06515,4.0651584
1024,4163.005,104.075096,4.0751066
1025,4162.651,104.06626,4.066269
1026,4162.6733,104.06683,4.0668325
1027,4160.167,104.00419,4.0041823
1028,4158.189,103.95471,3.954718
1029,4167.1533,104.17883,4.1788297
1030,4167.818,104.195435,4.1954427
1031,4175.667,104.39168,4.3916755
1032,4175.6406,104.39101,4.391008
1033,4166.132,104.1533,4.1532965
1034,4170.2705,104.256775,4.256776
1035,4160.8564,104.0214,4.021398
1036,4164.0127,104.100296,4.1002975
1037,4154.3135,103.85785,3.8578467
1038,4137.425,103.43559,3.4356017
1039,4130.6865,103.267136,3.2671502
1040,4133.335,103.33336,3.3333688
1041,4130.6216,103.265526,3.2655385
1042,4132.5103,103.31276,3.3127646
1043,4132.853,103.321335,3.3213375
1044,4142.0527,103.551315,3.5513217
1045,4150.8745,103.771835,3.7718625
1046,4155.2056,103.88014,3.880143
1047,4159.06,103.976524,3.976516
1048,4157.2783,103.93197,3.9319599
1049,4155.4595,103.886475,3.886488
1050,4148.678,103.71696,3.7169583
1051,4152.87,103.821754,3.8217568
1052,4154.4194,103.86047,3.8604789
1053,4147.696,103.692406,3.6924083
1054,4152.6533,103.816345,3.8163369
1055,4145.6475,103.64119,3.6411831
1056,4142.9214,103.57304,3.5730412
1057,4146.4893,103.66222,3.6622162
1058,4140.749,103.51874,3.518734
1059,4138.612,103.465294,3.465295
1060,4137.5815,103.43953,3.439537
1061,4138.762,103.46904,3.469054
1062,4147.2397,103.68101,3.6809967
1063,4153.9937,103.84983,3.8498394
1064,4161.9775,104.04944,4.0494347
1065,4157.5537,103.93886,3.9388547
1066,4161.6924,104.04231,4.0423064
1067,4156.413,103.910324,3.9103265
1068,4160.4805,104.01201,4.0120134
1069,4164.8467,104.12114,4.12115
1070,4159.9775,103.99941,3.9994252
1071,4156.5835,103.91459,3.9145927
1072,4160.243,104.00609,4.0060863
1073,4162.597,104.06492,4.0649242
1074,4155.6167,103.89043,3.8904223
1075,4155.965,103.89913,3.8991249
1076,4150.0225,103.750534,3.7505412
1077,4152.708,103.81769,3.817697
1078,4157.259,103.93148,3.9314742
1079,4149.0117,103.725296,3.7252922
1080,4150.1343,103.75337,3.7533524
1081,4156.727,103.91817,3.9181771
1082,4160.825,104.020615,4.0206146
1083,4165.2593,104.13149,4.1314836
1084,4168.737,104.21841,4.218418
1085,4174.214,104.35535,4.3553495
1086,4173.05,104.32622,4.3262377
1087,4159.41,103.98525,3.9852612
1088,4145.2715,103.63179,3.6317856
1089,4145.991,103.64978,3.649778
1090,4149.4224,103.73556,3.7355564
1091,4147.3257,103.68315,3.6831493
1092,4143.55,103.588745,3.5887501
1093,4138.8916,103.472275,3.4722755
1094,4139.3354,103.4834,3.483392
1095,4141.288,103.53219,3.532188
1096,4140.5537,103.51383,3.5138328
1097,4147.916,103.697876,3.697895
1098,4147.374,103.684326,3.6843457
1099,4148.282,103.70707,3.7070622
1100,4144.4443,103.6111,3.6111088
1101,4137.9854,103.44963,3.449628
1102,4138.1025,103.45256,3.4525604
1103,4137.5615,103.439026,3.4390397
1104,4137.714,103.44283,3.442845
1105,4144.4507,103.61128,3.6112816
1106,4145.9517,103.64879,3.6487935
1107,4143.536,103.5884,3.5884051
1108,4142.705,103.56764,3.5676398
1109,4142.5547,103.563866,3.5638738
1110,4144.956,103.623924,3.6239114
1111,4151.3447,103.78361,3.7836246
1112,4159.806,103.99516,3.9951577
1113,4161.743,104.0436,4.0435953
1114,4171.2,104.28001,4.2800117
1115,4174.3374,104.358444,4.3584456
1116,4172.2686,104.30672,4.3067083
1117,4163.353,104.08384,4.083837
1118,4165.586,104.13965,4.139654
1119,4164.2676,104.106674,4.1066713
1120,4166.759,104.16897,4.1689677
1121,4171.6235,104.29059,4.290581
1122,4173.56,104.33901,4.33902
1123,4176.4897,104.41223,4.412243
1124,4180.288,104.5072,4.507203
1125,4176.4214,104.410545,4.410544
1126,4177.2812,104.432045,4.4320383
1127,4176.2627,104.406555,4.4065647
1128,4178.3853,104.45962,4.4596167
1129,4178.2793,104.45697,4.456975
1130,4182.644,104.566124,4.5661197
1131,4178.4814,104.462036,4.462036
1132,4171.9463,104.29867,4.2986693
1133,4171.219,104.28047,4.280474
1134,4168.755,104.21885,4.2188506
1135,4168.4805,104.21201,4.212006
1136,4166.385,104.15961,4.1596055
1137,4174.402,104.36005,4.3600497
1138,4176.777,104.41943,4.4194193
1139,4186.2876,104.65719,4.6571856
1140,4179.595,104.48989,4.4898863
1141,4169.189,104.22975,4.2297378
1142,4169.042,104.22605,4.226051
1143,4166.9985,104.174965,4.174957
1144,4157.303,103.93258,3.932579
1145,4157.8896,103.94724,3.94725
1146,4152.5454,103.81362,3.8136322
1147,4150.151,103.75377,3.7537587
1148,4152.407,103.810196,3.810191
1149,4151.219,103.78048,3.780476
1150,4158.4404,103.961,3.9610069
1151,4159.9194,103.997986,3.9979908
1152,4167.045,104.17613,4.176135
1153,4169.499,104.23749,4.2374806
1154,4169.513,104.23784,4.2378397
1155,4171.4087,104.2852,4.2852106
1156,4166.336,104.1584,4.1583924
1157,4165.151,104.12876,4.1287737
1158,4172.3193,104.30798,4.307979
1159,4173.4116,104.33529,4.335286
1160,4177.502,104.437546,4.437555
1161,4181.5034,104.53758,4.5375876
1162,4183.2646,104.581604,4.5816026
1163,4179.921,104.498024,4.498025
1164,4169.9463,104.24864,4.2486486
1165,4166.448,104.16121,4.161214
1166,4168.0957,104.20237,4.2023764
1167,4171.2305,104.28078,4.2807627
1168,4176.465,104.411606,4.411618
1169,4179.387,104.484695,4.4846907
1170,4181.4673,104.53667,4.5366726
1171,4177.0303,104.42576,4.4257593
1172,4173.2104,104.33026,4.3302565
1173,4175.4736,104.38684,4.3868394
1174,4173.3877,104.33467,4.334675
1175,4172.017,104.3004,4.300414
1176,4174.0693,104.35173,4.3517394
1177,4164.3857,104.10964,4.109648
1178,4160.7803,104.01949,4.0195
1179,4163.6733,104.09182,4.09183
1180,4170.182,104.254555,4.2545495
1181,4175.7803,104.394516,4.394516
1182,4181.581,104.53953,4.539521
1183,4180.798,104.51997,4.519954
1184,4166.955,104.173874,4.173877
1185,4164.429,104.11074,4.110738
1186,4161.6587,104.041466,4.041468
1187,4170.3438,104.258606,4.258602
1188,4170.433,104.26084,4.2608366
1189,4170.751,104.268776,4.2687707
1190,4175.3413,104.383545,4.383546
1191,4173.919,104.34798,4.3479815
1192,4174.2085,104.35524,4.3552213
1193,4179.442,104.486046,4.4860435
1194,4180.286,104.507164,4.507163
1195,4174.451,104.36128,4.3612814
1196,4171.1753,104.279396,4.2793913
1197,4168.062,104.20155,4.201557
1198,4159.2017,103.98004,3.9800408
1199,4157.0186,103.92546,3.9254708
1200,4167.224,104.180626,4.1806045
1201,4173.1484,104.32871,4.328717
1202,4170.2607,104.256516,4.256513
1203,4165.876,104.14693,4.146917
1204,4165.134,104.12832,4.1283283
1205,4163.193,104.07982,4.079827
1206,4162.775,104.0694,4.069391
1207,4164.761,104.11903,4.119029
1208,4173.2935,104.33235,4.332338
1209,4177.729,104.44322,4.44322
1210,4173.7725,104.34432,4.3443136
1211,4169.822,104.24553,4.245541
1212,4171.3896,104.28473,4.284743
1213,4178.386,104.459656,4.4596605
1214,4175.0366,104.375916,4.375916
1215,4157.187,103.92969,3.9296832
1216,4164.508,104.11271,4.112698
1217,4167.931,104.19828,4.19828
1218,4160.953,104.02383,4.0238333
1219,4169.373,104.23433,4.23433
1220,4178.177,104.45442,4.454418
1221,4173.4634,104.336586,4.3365808
1222,4170.7646,104.26913,4.269129
1223,4170.496,104.26239,4.2623887
1224,4167.997,104.199936,4.1999326
1225,4174.743,104.36859,4.3685894
1226,4177.3267,104.43315,4.433158
1227,4176.044,104.40108,4.40109
1228,4182.0933,104.55232,4.5523224
1229,4188.9004,104.72251,4.722508
1230,4188.7607,104.71902,4.7190247
1231,4194.0166,104.8504,4.8504043
1232,4181.07,104.52676,4.5267615
1233,4174.766,104.36916,4.3691645
1234,4173.156,104.328896,4.328894
1235,4171.565,104.28914,4.289124
1236,4173.37,104.33425,4.3342614
1237,4173.156,104.3289,4.328904
1238,4169.1353,104.22839,4.2283773
1239,4176.4033,104.41008,4.4100857
1240,4179.5024,104.48757,4.4875703
1241,4172.624,104.31561,4.315608
1242,4161.2925,104.032326,4.0323234
1243,4161.7876,104.0447,4.0446973
1244,4159.9805,103.99951,3.9995103
1245,4164.9053,104.122635,4.122637
1246,4167.7007,104.192505,4.1925
1247,4168.6494,104.21623,4.21624
1248,4160.4165,104.010414,4.010414
1249,4168.2583,104.20646,4.2064557
1250,4171.835,104.29588,4.295887
1251,4178.0054,104.450134,4.45013
1252,4179.7773,104.49442,4.4944263
1253,4179.857,104.496414,4.4964194
1254,4174.79,104.369736,4.3697405
1255,4170.661,104.266556,4.2665405
1256,4171.467,104.28668,4.2866774
1257,4176.663,104.416565,4.416571
1258,4182.3,104.557495,4.557495
1259,4186.5713,104.664246,4.6642523
1260,4187.6123,104.69029,4.690303
1261,4187.015,104.67539,4.6753855
1262,4181.7744,104.54436,4.5443583
1263,4185.8555,104.646385,4.6463804
1264,4178.0923,104.45232,4.452309
1265,4175.5933,104.38982,4.3898335
1266,4176.2617,104.40653,4.4065337
1267,4174.5874,104.3647,4.364688
1268,4172.4873,104.31218,4.3121843
1269,4175.534,104.38838,4.388362
1270,4179.6436,104.49109,4.4910874
1271,4184.97,104.62425,4.6242495
1272,4185.8203,104.64549,4.6454973
1273,4194.014,104.85036,4.8503594
1274,4202.789,105.069725,5.069715
1275,4204.607,105.11517,5.115159
1276,4217.0205,105.4255,5.4255075
1277,4220.6187,105.51546,5.515452
1278,4216.4385,105.41097,5.4109683
1279,4214.207,105.35518,5.3551774
1280,4216.5527,105.41382,5.413806
1281,4212.8486,105.32121,5.3212194
1282,4206.1016,105.15254,5.1525426
1283,4206.4995,105.1625,5.162493
1284,4212.1113,105.30278,5.302779
1285,4209.92,105.248,5.248004
1286,4207.863,105.19657,5.196576
1287,4211.0576,105.27644,5.276432
1288,4212.034,105.30086,5.3008504
1289,4208.005,105.20012,5.200123
1290,4206.6753,105.16687,5.166876
1291,4205.6387,105.140976,5.140977
1292,4202.3706,105.05925,5.059264
1293,4198.325,104.958145,4.9581494
1294,4200.23,105.00575,5.005744
1295,4201.926,105.04816,5.0481596
1296,4204.353,105.10884,5.1088305
1297,4203.55,105.08872,5.0887403
1298,4201.019,105.02547,5.025472
1299,4197.2295,104.930725,4.930732
1300,4199.11,104.97777,4.977759
1301,4195.9033,104.89756,4.8975716
1302,4186.625,104.665634,4.6656313
1303,4190.5874,104.76469,4.7646694
1304,4186.2236,104.655594,4.655592
1305,4192.2305,104.805786,4.8057795
1306,4187.882,104.69704,4.697035
1307,4187.847,104.69618,4.6961823
1308,4184.4814,104.61202,4.612034
1309,4170.721,104.26802,4.2680244
1310,4170.058,104.251465,4.251454
1311,4164.096,104.10242,4.1024165
1312,4171.802,104.295044,4.295046
1313,4175.6826,104.39207,4.392071
1314,4180.167,104.504166,4.504167
1315,4184.4805,104.612,4.6120095
1316,4181.629,104.54073,4.5407395
1317,4182.2446,104.55611,4.5561132
1318,4186.9785,104.67446,4.674463
1319,4192.4194,104.81047,4.810467
1320,4195.796,104.8949,4.8948917
1321,4197.702,104.942566,4.9425645
1322,4191.661,104.79153,4.7915277
1323,4197.0884,104.92721,4.927217
1324,4195.5854,104.88965,4.8896437
1325,4192.2056,104.80514,4.8051443
1326,4190.273,104.756836,4.7568364
1327,4188.2954,104.707375,4.707382
1328,4182.1074,104.5527,4.5526886
1329,4179.933,104.49835,4.498348
1330,4178.5986,104.46498,4.464967
1331,4177.6763,104.44191,4.4419036
1332,4178.8013,104.47002,4.470023
1333,4183.083,104.57709,4.577081
1334,4175.9287,104.39822,4.3982153
